Time,Time Code,Country Name,Country Code,"Population, total [SP.POP.TOTL]",Population growth (annual %) [SP.POP.GROW],Surface area (sq. km) [AG.SRF.TOTL.K2],Poverty headcount ratio at national poverty lines (% of population) [SI.POV.NAHC],"GNI, Atlas method (current US$) [NY.GNP.ATLS.CD]","GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]","GNI, PPP (current international $) [NY.GNP.MKTP.PP.CD]","GNI per capita, PPP (current international $) [NY.GNP.PCAP.PP.CD]",Income share held by lowest 20% [SI.DST.FRST.20],"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Fertility rate, total (births per woman) [SP.DYN.TFRT.IN]","Adolescent fertility rate (births per 1,000 women ages 15-19) [SP.ADO.TFRT]","Contraceptive prevalence, any methods (% of women ages 15-49) [SP.DYN.CONU.ZS]",Births attended by skilled health staff (% of total) [SH.STA.BRTC.ZS],"Mortality rate, under-5 (per 1,000 live births) [SH.DYN.MORT]","Prevalence of underweight, weight for age (% of children under 5) [SH.STA.MALN.ZS]","Immunization, measles (% of children ages 12-23 months) [SH.IMM.MEAS]","Primary completion rate, total (% of relevant age group) [SE.PRM.CMPT.ZS]","School enrollment, secondary (% gross) [SE.SEC.ENRR]","School enrollment, primary and secondary (gross), gender parity index (GPI) [SE.ENR.PRSC.FM.ZS]","Prevalence of HIV, total (% of population ages 15-49) [SH.DYN.AIDS.ZS]",Forest area (sq. km) [AG.LND.FRST.K2],"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal) [ER.GDP.FWTL.M3.KD]",Energy use (kg of oil equivalent per capita) [EG.USE.PCAP.KG.OE],CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],Electric power consumption (kWh per capita) [EG.USE.ELEC.KH.PC],GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Agriculture, forestry, and fishing, value added (% of GDP) [NV.AGR.TOTL.ZS]","Industry (including construction), value added (% of GDP) [NV.IND.TOTL.ZS]",Exports of goods and services (% of GDP) [NE.EXP.GNFS.ZS],Imports of goods and services (% of GDP) [NE.IMP.GNFS.ZS],Gross capital formation (% of GDP) [NE.GDI.TOTL.ZS],"Revenue, excluding grants (% of GDP) [GC.REV.XGRT.GD.ZS]",Start-up procedures to register a business (number) [IC.REG.PROC],Market capitalization of listed domestic companies (% of GDP) [CM.MKT.LCAP.GD.ZS],Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],Mobile cellular subscriptions (per 100 people) [IT.CEL.SETS.P2],High-technology exports (% of manufactured exports) [TX.VAL.TECH.MF.ZS],Merchandise trade (% of GDP) [TG.VAL.TOTL.GD.ZS],Net barter terms of trade index (2000 = 100) [TT.PRI.MRCH.XD.WD],"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",Total debt service (% of GNI) [DT.TDS.DECT.GN.ZS],Net migration [SM.POP.NETM],"Personal remittances, paid (current US$) [BM.TRF.PWKR.CD.DT]","Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",Net ODA received per capita (current US$) [DT.ODA.ODAT.PC.ZS],GDP per capita (current US$) [NY.GDP.PCAP.CD],"Foreign direct investment, net (BoP, current US$) [BN.KLT.DINV.CD]","Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]"
2006,YR2006,Kiribati,KIR,94341,2.166590695,810,21.8,161134307.9,1710,232628480.7,2470,6.6,64.712,3.895,28.4908,..,..,65.9,..,61,113.2124405,87.90701294,1.070269942,..,11.8,..,105.9984524,0.741989167,..,110234939.8,-0.049295323,-0.255517252,22.0421881,9.951363462,10.92955899,89.48576425,..,..,7,..,..,0.741973437,..,61.68643095,82.11097045,..,..,..,92348.25962,568432.8669,270.5080554,1168.473302,-560902.5959,..
2006,YR2006,"Korea, Dem. People's Rep.",PRK,24054866,0.628450936,120540,..,..,..,..,..,..,68.54,1.966,0.6912,69.1,..,32.4,..,96,..,..,..,..,63273.1,..,895.8541278,3.281664508,785.2465277,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,81.07214318,..,..,..,..,-235791000,2.293922581,..,..,..
2006,YR2006,"Korea, Rep.",KOR,48438292,0.52519994,99680,..,1.00751E+12,20800,1.29798E+12,26800,7.3,78.66829268,1.132,2.0372,79.6,..,5.2,..,99,99.13932037,95.80760193,1.002050042,..,64226,..,4412.527118,10.05279047,8039.796283,1.05322E+12,5.264326595,-0.223195612,2.497470419,33.517273,35.62641862,35.02545491,32.99330799,20.49362496,10,79.22435276,2.48836867,82.23556489,..,60.27704208,70.40444061,..,..,..,7462800000,9161900000,..,21743.47745,3401200000,2.241847104
2006,YR2006,Kosovo,XKX,1719536,0.803200286,10887,..,4254837912,2470,11159332872,6490,8.5,69.04390244,2.43,..,..,..,..,..,..,..,..,..,..,..,..,1143.458468,..,2225.018842,3846819721,4.503032553,-0.384545085,..,..,14.39846069,51.70726935,28.65016469,..,..,..,..,32.30209935,..,..,..,83296240.5,0.081952347,..,120048126,370137201.3,..,2237.126598,-363111361.4,0.621646939
2006,YR2006,Kuwait,KWT,2373661,4.456731765,17820,..,1.00395E+11,42300,2.37737E+11,100160,..,73.66,2.447,14.6124,..,98.7,11.2,2.7,99,..,104.9908524,1.039780021,..,56.9,..,10811.62769,29.35128479,17765.80565,1.01549E+11,7.514773,16.17636285,0.23651572,..,65.54573372,24.16735947,16.15772239,..,13,105.4301686,3.542645786,49.69401838,..,72.14157621,178.1633339,..,..,..,3183238048,121305596.3,..,42781.56475,8089222334,3.057013392
2006,YR2006,Kyrgyz Republic,KGZ,5218400,1.075051294,199950,39.9,2608045185,500,12852625676,2460,7.3,67.69512195,2.7,30.6668,47.8,97.6,37.5,2.7,97,101.5139771,86.48522949,0.995980024,0.1,12101.68,..,485.4189023,1.019469569,1377.433696,2834168889,3.102898745,9.391617791,28.68029114,17.55446612,41.7206136,79.02936816,24.19576081,..,9,..,1.665639507,24.62261791,..,99.57063641,108.5822135,2596155993,3.639121563,..,68113502.61,182022902.5,51.84730905,543.1107024,-182022902.5,5.552123332
2006,YR2006,Lao PDR,LAO,5846075,1.627937916,236800,..,3005751858,510,15626237268,2670,..,62.182,3.516,73.0844,..,18.9,82.3,31.6,48,73.94615173,42.81393814,0.839119971,0.2,171343,..,..,0.280530099,..,3452882514,8.619266209,10.80510123,26.72966991,26.17545125,38.15507752,43.80629789,30.06954104,..,11,..,0.343162745,17.26911086,..,56.24286352,100.9897679,3805627506,5.731107986,..,5410944,187310641,52.55491766,590.6326063,-187310641,6.545594391
2006,YR2006,Latvia,LVA,2218357,-0.917272957,64559,..,19769258313,8910,34170453849,15400,6.8,70.86585366,1.46,17.9808,..,100,9.8,..,98,102.6938782,103.9654007,0.994560003,0.3,33196.72,..,2113.710733,3.696429384,2966.609973,21517445448,11.98636285,12.43658993,3.252416612,20.80340781,39.8424561,60.53544901,40.04439675,38.99170461,5,..,1.715018634,98.14072931,..,82.24024568,102.4547845,..,..,..,25148128.41,1705667384,..,9699.721662,-1493147462,6.536199088
2006,YR2006,Lebanon,LBN,4759760,1.289838986,10450,..,23125806412,4860,49273874853,10350,..,77.26,1.956,16.272,..,..,13.1,..,69,..,..,..,0.1,1376.82,..,1007.241752,3.40983579,2296.964553,22022709852,1.549515002,0.880737585,4.469734859,15.00815138,35.58965751,55.47973952,20.54809108,20.27019592,9,36.97982698,4.576037849,23.24555497,..,56.5825009,96.35799401,24226151244,20.39897981,..,3445148822,2674534372,172.0758984,4626.853003,-1799882372,..
2006,YR2006,Lesotho,LSO,1989933,-0.310182163,30360,..,2250927553,1130,4391149564,2210,..,42.595,3.449,87.0928,..,..,113.9,..,82,85.58231354,40.06446838,1.032379985,23.8,345.2,..,9.548060161,0.964856606,..,1800105590,4.230094854,9.310988873,4.842764809,35.48131965,..,..,..,38.78515359,8,..,2.074224991,17.98612922,..,123.2149943,84.14504325,657437143.1,2.047208313,..,0,24322286.69,35.77507506,904.6061298,-20996974.06,6.072718797
2006,YR2006,Liberia,LBR,3329211,3.393986531,111370,..,952601218.4,290,2456347243,740,..,56.4,5.338,142.2788,..,..,120.8,..,63,66.62625885,..,..,2.5,80410.8,..,..,0.207256314,..,1119000000,8.043906248,9.134885392,63.81802502,7.703261841,82.44623771,194.6923146,19.45433423,..,11,..,0.350680912,8.410401143,..,55.85344057,118.2404048,4191788049,0.216702556,..,213167.2915,107856671.5,78.36691453,336.1156743,-107856671.5,7.341446083
2006,YR2006,Libya,LBY,5886874,1.510603079,1759540,..,50608975703,8600,1.55161E+11,26360,..,72.063,2.509,6.2672,..,..,21.7,..,98,..,97.89672089,1.059149981,0.1,2170,..,3052.423918,8.386454339,3792.335287,54961936663,6.500547227,9.46070039,2.220698634,87.79689188,73.55965539,28.29967589,21.02966841,..,..,..,1.120335406,66.7172991,..,79.17115488,178.3773361,..,..,..,945000000,2064000000,6.371802475,9336.353498,-1590000000,1.459268762
2006,YR2006,Liechtenstein,LIE,34975,0.737523611,160,..,3639222939,104050,..,..,..,80.94878049,1.43,..,..,..,..,..,..,101.7811737,107.0110703,0.935419977,..,66.995,..,..,6.576125804,..,4000239273,8.644968573,1.314881664,..,..,..,..,..,..,..,..,..,82.22762368,..,..,..,..,..,..,..,44598433612,..,114374.2465,..,..
2006,YR2006,Lithuania,LTU,3269909,-1.596378318,65300,..,28844408663,8820,52845780463,16160,6.9,71.05609756,1.33,19.3506,62.9,100,8.6,..,97,102.3819885,107.0048523,0.993830025,0.1,21100,..,2666.013336,3.981762184,3353.304327,30183575104,7.414121335,6.735585152,3.864244606,30.0299406,57.03745487,67.29798845,26.94713168,31.69429081,7,..,1.16393212,142.8318654,..,111.0372111,97.63114284,..,..,..,426012938.7,2259381845,..,9230.707981,-1739365665,3.739120041
2006,YR2006,Luxembourg,LUX,472637,1.595051918,2590,..,33831482210,71580,29980612647,63430,8.2,79.28780488,1.65,10.041,..,..,3.5,..,95,..,95.90557098,1.021460056,..,879,..,9170.532565,24.83935875,16456.60412,42414308117,5.178484602,7.035517807,0.339953523,13.63800672,176.2468904,144.3513714,18.28430737,39.27530237,5,187.4687659,0.582694649,153.1324499,..,118.1794593,85.84465066,..,..,..,7626976008,32219534641,..,89739.7117,-15927131272,2.666314946
2006,YR2006,"Macao SAR, China",MAC,493804,2.24057078,28.6,..,12933546024,26190,29824976586,60400,..,81.748,0.911,3.5322,..,..,..,..,..,94.60597992,87.13446045,0.941959977,..,..,..,..,..,..,14874147024,13.3902834,7.744814123,..,14.10170232,78.54538122,50.24030786,33.52042617,24.42905877,..,..,..,128.8676162,..,52.39292033,89.73124987,..,..,..,441438338.1,2916866633,..,30121.56043,-2258215301,5.149874726
2006,YR2006,North Macedonia,MKD,2063132,0.138332064,25710,..,6837810823,3310,17635466816,8550,..,74.08,1.501,21.3018,..,97.8,13.3,..,94,91.71085358,..,..,..,9592.78,..,1421.330773,4.541638635,3450.094323,6862881738,5.137025162,3.252624178,8.989368056,21.66258512,37.7914825,54.76018397,21.40813523,31.00130665,13,..,1.836537687,61.25839804,..,89.81649743,94.3806804,3296991429,8.25253544,..,17848735,427444589.3,97.35199013,3326.438511,-423961768.9,3.213629296
2006,YR2006,Madagascar,MDG,18880265,2.921148079,587040,..,6178297231,330,27272882274,1440,..,61.65,4.956,137.3138,..,..,80.7,..,71,57.07947922,24.25756073,0.958639979,0.1,127494.56,..,..,0.086863188,..,6395712392,5.39850845,10.76563716,30.18227172,11.02813747,27.48691378,34.61592516,20.311268,10.05069097,11,..,0.977431205,5.53958209,..,43.60733924,71.87391994,1526991066,0.971396596,..,27214040.88,294681941.5,41.54655526,338.7511983,-283514722.2,10.76563716
2006,YR2006,Malawi,MWI,12973693,2.716947195,118480,..,3999788007,310,10097467131,780,..,49.118,5.844,154.7652,41,53.6,103.6,15.6,85,59.8608017,30.01561928,0.977789998,11.6,28297,..,..,0.071683521,..,3998020177,4.699999992,19.96725933,30.86732465,16.30091764,..,..,..,..,10,..,0.777651498,4.780155606,..,46.89821254,86.77308022,870594215.5,1.777366671,..,7338187.332,35561803.98,55.71813632,308.1636182,-29651504.16,13.97429435
2006,YR2006,Malaysia,MYS,26201954,1.970823803,330800,..,1.53034E+11,5840,4.46509E+11,17040,5,73.744,2.249,12.7986,..,98.4,8.1,12.7,95,99.90332794,79.73001862,1.039870024,0.4,192451.3,..,2522.331579,6.590348185,3065.572896,1.62691E+11,5.584847067,3.980931674,8.609982841,46.51565726,112.1854808,90.391666,22.70352422,20.70197274,10,144.8024507,2.007597401,74.28345535,..,178.9832097,109.4079327,..,..,..,5596604811,7690731246,9.211526767,6209.126167,-53139540.92,3.609235642
2006,YR2006,Maldives,MDV,327489,2.437173727,300,..,1486709815,4540,3616677052,11040,..,74.138,2.262,16.684,..,94.2,19.2,..,97,126.0875168,..,..,..,8.2,..,879.4188507,2.656577778,..,1575200391,26.1114935,7.365834659,6.595158404,9.517634289,..,..,..,25.97536573,5,..,..,82.76756024,..,73.1335522,94.62529273,553705510.9,2.944867592,..,83551366,63826812.89,104.0950998,4809.93374,-63826812.89,2.738421316
2006,YR2006,Mali,MLI,13203378,3.29427272,1240190,41.7,6546672749,500,20273266451,1540,6.4,52.839,6.76,185.6278,8.2,49,150.7,27.9,68,47.31689072,27.7074604,0.758830011,1.4,132960,..,..,0.143145186,..,6905934548,4.662186878,4.646873361,29.79050883,25.84892278,28.4289451,32.54772874,21.19244855,14.2186662,12,..,1.39141541,11.45879486,..,48.79860903,116.6931309,1603843235,1.286257829,..,57163062.47,148195574.1,65.83163886,523.0430083,-70225080.42,1.543525969
2006,YR2006,Malta,MLT,405308,0.364336947,320,15.1,6627989462,16350,9056072598,22340,8.6,79.43902439,1.36,18.517,..,98.8,6.8,..,94,100.0193481,97.98583984,0.988740027,..,3.5,..,2055.686046,6.538237587,4897.510042,6778324050,2.510142345,2.160124957,1.869469938,19.94459525,123.4016844,130.4349225,23.5981363,91.18357294,..,66.44061227,0.655095803,85.3426296,..,104.7899149,102.842227,..,..,..,222752000.3,25035392674,..,16723.88418,-10175018039,2.773780065
2006,YR2006,Marshall Islands,MHL,55765,0.915140324,180,..,184329328.7,3310,203675595.4,3650,..,..,4.5,..,..,..,39.7,..,96,106.5994492,67.23014832,1.003829956,..,94,..,537.9718461,2.510535282,..,141515800,-0.350859671,3.994280954,7.151286287,11.51115282,26.40037367,88.58282962,28.97407922,..,5,..,..,..,..,77.02320165,107.404805,..,..,..,3616436.139,1876761.725,992.1994411,2537.717206,1063238.275,..
2006,YR2006,Mauritania,MRT,3111908,2.859011053,1030700,..,3541729875,1140,13089954032,4210,..,61.552,5.14,87.4054,..,..,106.6,..,62,44.63146973,23.30871964,0.990800023,0.5,3890,..,..,0.469165541,..,3919577286,18.33319876,14.09106286,16.60714389,43.86966537,42.36410333,40.42439789,26.00065688,..,11,..,2.693647217,34.06664597,..,64.64982867,128.3088829,1560130846,2.393063947,..,..,154601638.1,69.51362551,1259.541505,..,6.241033281
2006,YR2006,Mauritius,MUS,1233996,0.466403526,2040,..,7318295481,5930,15421531011,12500,7.6,72.43219512,1.77,35.1924,..,..,15.4,..,99,95.00874329,87.52902222,1.014170051,1.2,398.06,..,1006.501642,2.674238814,1743.117482,7028803366,4.865544591,11.0431198,4.906447705,22.33633957,58.44393593,68.61892583,21.0242366,18.96038049,7,70.54557856,0.160651037,62.89405735,..,84.73704115,119.9626227,..,..,..,10072841.98,106758059.1,15.50248069,5695.969327,-97167378.02,8.913501057
2006,YR2006,Mexico,MEX,107560155,1.456213238,1964380,..,9.34906E+11,8690,1.46239E+12,13600,4.5,75.296,2.456,71.464,70.9,93.4,22,3.4,96,100.8881989,84.08560181,1.008620024,..,675185.26,..,1698.585327,4.181009222,2020.952833,9.75387E+11,4.495077894,6.389222408,3.07582586,34.1952791,27.32516189,28.76756274,22.82291704,..,..,35.71352529,0.311171936,51.50184288,..,52.63930426,114.8639527,1.70608E+11,5.687977012,..,0,22140148353,2.28616251,9068.294218,-15464401029,3.629467624
2006,YR2006,"Micronesia, Fed. Sts.",FSM,105374,-0.719594234,700,..,269741306.9,2560,328724559.5,3120,..,65.697,3.739,27.1934,..,85.3,44.8,..,83,..,..,..,..,640.22,..,..,1.328600983,..,253541900,-0.081055293,1.384708939,22.33973951,4.054556663,18.08150842,77.24092152,..,..,7,..,..,17.66710006,..,61.13387965,86.0818889,..,..,..,..,..,1008.218326,2406.114412,..,4.637370086
2006,YR2006,Moldova,MDA,2880095,-0.277937548,33850,..,3682541982,1280,17150924367,5950,7.1,68.022,1.227,27.9222,..,99.6,18.7,..,96,98.03025818,89.32212067,1.027070045,0.4,3624.6,..,1198.008399,2.770741937,2696.438833,3408244549,4.79999985,13.41814123,14.49887608,18.77790365,45.25633686,91.89842696,32.74808062,33.30853108,11,..,0.482634466,32.75603465,..,109.8806129,82.19058124,2622104183,8.967427341,..,56860000,258680000,78.05992765,1183.379211,-259400000,12.77775578
2006,YR2006,Monaco,MCO,34189,1.020132026,2.027,..,..,..,..,..,..,..,..,..,..,..,4.4,..,94,..,..,..,..,0,..,..,..,..,4582988333,5.803936536,2.160164297,..,..,..,..,..,..,..,..,..,53.54489617,..,..,..,..,..,..,..,..,..,134048.6219,..,..
2006,YR2006,Mongolia,MNG,2558854,1.275265878,1564120,..,2861568946,1120,15135132305,5910,..,65.538,2.253,19.6736,..,..,40.8,..,99,..,89.87640381,1.054939985,0.1,142159,..,1331.884898,4.853735305,1298.628214,3414055566,8.556234809,21.98677158,17.64367084,38.69260634,59.44326508,53.48671802,35.88518795,37.6864723,8,..,0.961656696,30.28306399,..,88.72146166,167.6263179,1494391223,1.498728176,..,76579020,245460000,71.28190741,1334.212724,-191060000,5.095166617
2006,YR2006,Montenegro,MNE,615025,0.124299813,13810,..,2659190613,4320,6531075153,10620,..,73.85,1.83,18.27,39.4,87.2,9.8,..,90,..,95.55545807,1.023190022,0.1,7466,..,1913.556359,3.544571359,6451.770253,2721903149,8.566419508,10.10695903,8.211403885,17.6826545,40.56154301,77.4331925,23.92800797,..,15,..,2.290712107,104.1791021,..,88.10012219,..,879825840.4,1.529266024,..,..,..,155.4245703,4425.678873,..,2.924512581
2006,YR2006,Morocco,MAR,30804689,1.139824824,446550,8.9,70012667849,2240,1.6321E+11,5220,6.5,72.403,2.553,33.3688,..,..,37.9,..,95,82.50327301,53.07535172,0.88981998,0.1,56073.58,..,490.0371823,1.499447048,688.1744529,68640825481,7.574631645,1.548030758,13.60248084,25.15394388,32.7553598,38.74092698,30.90230834,25.75931515,7,..,3.109796334,51.95551274,..,53.50168758,100.3030027,17996441932,4.996382682,..,37889226.54,2460787164,35.7585181,2196.011276,-2009915950,3.28476167
2006,YR2006,Mozambique,MOZ,21080108,2.820124865,799380,..,8913447804,420,15036433024,710,..,50.641,5.634,172.9032,..,..,126.2,..,76,41.26380157,15.72593021,0.837870002,11,398584.84,..,414.716898,0.088234842,459.0109311,9176889070,9.694374092,7.874117327,23.9025048,19.35911566,27.18692151,36.90545095,21.5948763,..,14,..,0.809467272,11.09727131,..,57.20892952,116.1142946,4819165357,6.426266502,..,26098008.42,251141650.3,77.89049,435.3340633,-113005660.4,13.24508791
2006,YR2006,Myanmar,MMR,49301049,0.714739934,676590,..,13102694092,270,1.02712E+11,2080,..,61.938,2.596,33.9208,..,..,74.1,..,78,84.81340027,46.31121063,0.982299984,0.8,328118.44,..,306.4233785,0.207094985,88.33483442,14575281203,13.07610138,21.30049881,43.91895847,19.23729302,0.157094763,0.090851006,..,..,..,..,..,0.434501902,..,48.55480935,117.2169146,7518933305,0.388800284,..,31369185.55,275812653,2.955515342,295.6383586,-275812653,19.99648734
2006,YR2006,Namibia,NAM,1971318,1.688279971,824290,..,7951388513,4030,14542822096,7380,..,51.609,3.56,81.2374,..,..,65.6,..,63,85.10935211,64.04247284,1.016090035,13,76330.276,..,673.6487974,1.288478064,1606.539381,8001779553,7.0731753,9.406585845,9.646470998,30.12276341,45.36683356,41.46713579,22.2120215,32.36714096,10,1.971929731,2.501249398,30.88524068,..,69.12212419,129.6030548,..,..,..,19662580.34,610197796.1,75.75135104,4059.101349,-403785323.7,4.961166893
2006,YR2006,Nauru,NRU,9827,-0.21346895,20,..,..,..,..,..,..,..,..,..,..,..,38.8,..,99,..,66.69393921,0.954469979,..,0,..,..,5.088022794,..,..,6.060606061,-12.44897959,..,..,..,..,..,..,..,..,..,..,..,..,90.30894855,..,..,..,..,..,1782.843234,..,..,..
2006,YR2006,Nepal,NPL,26066687,1.243712687,147180,..,8846408919,340,46027995576,1770,..,65.773,2.986,92.0924,48,18.7,57.7,38.6,85,77.01020813,45.33156967,0.91069001,0.2,58895.22,..,350.2931922,0.100511431,83.82346403,9043715356,3.364614788,7.360039271,32.36648504,16.06796681,13.44659096,31.3153968,26.85190281,10.7436739,7,..,1.749109863,4.439005746,..,36.82115004,83.10072441,3402732072,1.558050648,..,79166536.17,-6647983.904,17.3597055,346.9453313,6647983.904,6.920335807
2006,YR2006,Netherlands,NLD,16346101,0.160613669,41540,..,7.50384E+11,45910,6.74712E+11,41280,8.7,79.69756098,1.72,5.6624,..,..,5.1,..,96,..,118.6042786,0.980390012,0.2,3678.88,..,4925.112417,10.01523238,7025.834479,7.33341E+11,3.460988954,2.561106384,1.945954638,21.20637212,68.18111834,59.59103304,21.02366623,37.96792725,6,106.300178,1.393389057,105.2061919,..,120.0616313,95.87303745,..,..,..,6078723966,3.75506E+11,..,44863.35063,1.48154E+11,1.101501065
2006,YR2006,New Caledonia,NCL,235750,1.495754382,18580,..,..,..,..,..,..,76.07560976,2.29,21.667,..,..,..,..,..,..,..,..,..,8385.52,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.60217563,..,..,161.2008252,..,..,..,50185772.12,749088411.7,..,..,-718549473.3,..
2006,YR2006,New Zealand,NZL,4184600,1.21898486,267710,..,1.1047E+11,26400,1.08305E+11,25880,..,80.04878049,2.01,29.425,..,96.8,6.5,..,82,..,118.4310608,1.023100019,0.1,98490.48,..,4047.318023,8.199111026,9700.090809,1.11539E+11,2.880937844,2.608636434,4.983605032,22.99539546,29.60861375,29.99465129,23.75933118,37.07413781,2,40.18022042,1.385521834,90.83592299,..,43.78117329,111.023863,..,..,..,552021852.4,2912645687,..,26654.5932,-3312502764,3.365401962
2006,YR2006,Nicaragua,NIC,5513757,1.370765121,130370,..,6628628455,1200,19168025370,3480,..,71.436,2.725,104.4068,..,..,28.5,..,99,79.80110931,69.01776886,1.037899971,0.2,46726.18,..,514.1191387,0.817954074,424.7557518,6763361733,4.152323187,7.867912017,15.89824718,20.87481172,31.26719793,56.04315154,28.25214369,14.73699269,8,..,0.551254649,33.19366465,..,78.8956766,131.8388821,4190303477,2.566706539,..,0,286800000,113.1442636,1226.633987,-265800000,9.140199668
2006,YR2006,Niger,NER,14143969,3.742057985,1267000,..,5060170319,360,14155806667,1000,..,54.18,7.592,210.8042,11.2,17.7,159.5,35.6,53,32.20075989,11.04808998,0.696669996,0.5,12535.8,..,125.6858665,0.053026134,34.85584563,4756361480,5.931049974,1.496197581,39.74507858,16.62656863,13.87044262,22.66093056,19.8084879,..,12,..,..,3.414882567,..,30.63265915,149.2757358,758748981,3.358551717,..,29292207.87,40310044.14,38.31597782,336.2819503,-51569063.07,0.04048583
2006,YR2006,Nigeria,NGA,142538305,2.610843162,923770,..,1.92501E+11,1350,5.14816E+11,3610,..,48.812,5.958,124.5972,..,..,150.6,..,44,91.13503265,34.45698166,0.849070013,1.3,239132.04,..,744.941109,0.646843668,111.7524163,2.36104E+11,6.059428031,23.86438113,24.73499126,25.7516356,29.51613188,13.05043393,27.86558554,..,..,13.90510641,0.348375434,22.67615103,..,36.10654895,175.1767314,12961870579,2.899030954,..,101560829.6,4854353979,80.20272137,1656.424794,-4534735267,8.22522152
2006,YR2006,Northern Mariana Islands,MNP,55886,-1.175824919,460,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,309.76,..,..,..,..,990000000,-6.871463217,0.192919416,..,..,83.73737374,75.95959596,..,..,..,..,..,..,..,105.959596,78.51999302,..,..,..,..,..,..,17714.63336,..,..
2006,YR2006,Norway,NOR,4660677,0.805392739,385178,11.9,3.26352E+11,70020,2.52279E+11,54130,9.2,80.34390244,1.9,9.1258,..,99.2,3.9,..,92,97.57623291,113.9446487,1.001479983,..,121064,..,5833.773935,8.016002825,24099.93226,3.45581E+11,2.399828426,8.763308342,1.404447108,39.66382065,44.64456122,27.71128859,24.18169423,50.73511596,4,81.26923625,1.450243805,104.1926439,..,53.95805914,140.6965174,..,..,..,2596882572,11877923790,..,74148.32008,6643671611,2.329349808
2006,YR2006,Oman,OMN,2580753,2.729898684,309500,..,32676486466,12660,1.01638E+11,39380,..,74.577,2.904,15.0898,..,98,12.5,..,96,..,87.55825043,0.99357003,0.1,30,..,5979.040613,14.53839248,4212.723961,37215779656,5.371888789,13.63013336,1.401871562,63.70126032,56.17260129,31.66435138,27.15147514,..,12,43.27194042,8.121829931,70.44534978,..,87.66174,179.1540481,..,..,..,2788036411,1596098830,20.95124938,14420.51202,-1321456437,3.544985916
2006,YR2006,Pakistan,PAK,164022626,2.293232554,796100,..,1.31807E+11,800,5.75786E+11,3510,..,64.176,4.31,45.0898,26,56,94.4,..,59,59.22394943,30.86035919,0.783940017,0.1,42607.42,..,485.9415371,0.807693446,466.2283605,1.37264E+11,5.898984441,8.872814857,21.60797745,19.6704665,14.13396282,21.54776684,19.33199938,..,..,32.71539516,3.645255204,21.03768098,..,34.06208415,57.18262413,37404713800,1.725582363,..,3000000,4273000000,12.55625556,836.8605262,-4164000000,7.921084401
2006,YR2006,Palau,PLW,19545,-1.215403097,460,24.9,211694680.6,10830,276212775,14130,..,..,..,..,..,100,25.5,..,98,..,93.97135925,..,..,401.68,..,..,12.79099514,..,192382400,-0.405653116,1.424543198,4.132030789,11.07590923,48.3749553,81.49409717,37.49298273,..,8,..,..,42.71238485,..,67.05395088,100.27518,..,..,..,11208420.6,33283255.64,1913.021202,9843.049373,-33283255.64,4.429811434
2006,YR2006,Panama,PAN,3391673,1.828434154,75420,38.3,17286191771,5100,36430564545,10740,2.5,76.06,2.643,88.2774,..,91,22.3,..,95,90.40280151,67.73319244,1.008159995,..,43736.5,..,918.0946984,2.208349685,1478.031638,18141666300,8.652465611,1.969984822,5.750459096,18.78418687,66.17345563,71.72224637,29.42238828,..,6,39.41975275,0,64.11159,..,103.6784587,123.3352403,..,..,..,236300000,2944300000,11.44273088,5348.884253,-2547300000,2.457893464
2006,YR2006,Papua New Guinea,PNG,6646891,2.313166507,462840,..,5267303203,790,14951336412,2250,..,60.836,4.21,61.8822,32.4,53,62.9,..,82,..,..,..,0.7,362185.177,..,..,0.71311535,..,8355006707,5.409944091,60.51428595,20.40323706,35.3656203,..,..,..,..,6,92.69112847,0.376920047,1.504461858,..,73.60855851,161.4019148,1754570835,4.332554706,..,158633866.9,128548222.8,41.17564173,1256.979648,-10849128.54,2.368462384
2006,YR2006,Paraguay,PRY,5913212,1.518554683,406750,48.9,10905627855,1840,42443944784,7180,3.6,71.862,2.97,79.6342,..,90.5,29.2,..,91,93.23162079,65.54087067,1.001459956,0.6,209387.86,..,690.00046,0.647702129,916.0841857,13429430050,4.807117193,8.855832654,11.7935958,38.30579032,46.29308518,38.44044613,21.95038425,14.72985704,17,..,0.793455135,54.67153283,..,61.17906694,77.68532943,9565284909,3.63563463,..,0,187800000,11.6670936,2271.088885,-114200000,9.589349411
